,Time,T2s_1s,W10s_1s,Wds_1s
329,2018-03-16 02:00:00,15.651276,7.364273,21.566986
330,2018-03-21 19:00:00,16.593994,3.5687847,80.14432
331,2018-03-13 02:00:00,14.174744,6.29033,334.1668
332,2018-03-04 11:00:00,13.66687,8.326456,8.239929
333,2018-03-20 09:00:00,11.545319,1.1636567,208.03087
334,2018-03-19 12:00:00,12.361176,1.5042218,291.96658
335,2018-03-12 03:00:00,13.968201,2.8720777,356.55414
336,2018-03-24 17:00:00,18.865692,11.561882,7.5287476
337,2018-03-16 20:00:00,21.437775,0.88979644,230.32086
338,2018-03-05 14:00:00,16.037018,2.3403115,197.2284
339,2018-03-09 00:00:00,15.428772,8.152786,11.705994
340,2018-03-25 15:00:00,15.014648,3.5369043,189.47455
341,2018-03-07 06:00:00,10.650269,0.08728982,298.84143
342,2018-03-20 07:00:00,11.083466,1.1558086,356.22513
343,2018-03-14 23:00:00,15.978729,7.2433634,353.92108
344,2018-03-16 09:00:00,13.158234,1.4573447,25.055847
345,2018-03-20 00:00:00,13.8237915,3.3712857,353.2932
346,2018-03-05 01:00:00,14.43512,3.4717424,339.4651
347,2018-03-26 13:00:00,11.399017,1.4991977,190.2859
348,2018-03-10 16:00:00,17.118011,1.5952716,203.57123
349,2018-03-10 03:00:00,13.125366,0.4721565,233.91917
350,2018-03-20 03:00:00,13.084839,2.1075473,330.32785
351,2018-03-19 15:00:00,17.472717,1.5103426,233.52695
352,2018-03-17 01:00:00,15.635376,5.804448,358.49124
353,2018-03-22 07:00:00,12.125153,4.814157,348.4203
354,2018-03-19 21:00:00,18.73465,1.3613471,209.44345
355,2018-03-25 22:00:00,11.3341675,1.1793501,224.2763
356,2018-03-22 06:00:00,12.705292,5.3988786,351.8394
357,2018-03-10 13:00:00,12.200684,2.1381185,17.728668
358,2018-03-20 08:00:00,10.980286,1.8103807,336.72266
359,2018-03-24 15:00:00,19.35382,4.943327,353.0374
360,2018-03-22 04:00:00,12.237183,4.630351,333.469
361,2018-03-07 02:00:00,14.295258,0.9289764,180.46774
362,2018-03-17 11:00:00,13.557648,5.298769,4.703705
363,2018-03-01 20:00:00,18.26706,10.35091,354.86346
364,2018-03-13 11:00:00,13.417694,1.1491936,82.86954
365,2018-03-22 21:00:00,17.489624,9.684481,10.54837
366,2018-03-22 18:00:00,21.057983,8.020991,3.5080566
367,2018-03-03 23:00:00,15.8246155,6.6400237,5.8080444
368,2018-03-07 10:00:00,9.248444,0.9320573,191.99774
369,2018-03-07 20:00:00,17.871918,6.7785454,18.753601
370,2018-03-25 00:00:00,15.389313,6.471705,3.152588
371,2018-03-27 19:00:00,15.49585,10.217861,8.683441
372,2018-03-23 02:00:00,14.338837,8.399586,8.569366
373,2018-03-06 13:00:00,14.731628,1.3975521,135.08499
374,2018-03-08 06:00:00,11.2864685,1.6121042,192.42233
375,2018-03-27 02:00:00,10.592651,0.9943499,351.69128
376,2018-03-18 18:00:00,22.553162,5.6841784,348.73895
377,2018-03-16 03:00:00,15.213318,4.542797,12.742981
378,2018-03-26 10:00:00,7.1365967,0.555774,221.6492
379,2018-03-22 19:00:00,19.345245,10.606227,14.088913
380,2018-03-21 00:00:00,14.256897,3.0679762,357.03613
381,2018-03-14 16:00:00,20.991882,3.4221897,353.00867
382,2018-03-26 01:00:00,9.944702,0.6601921,301.8809
383,2018-03-12 18:00:00,19.820465,4.1299915,187.89482
384,2018-03-06 00:00:00,15.418091,5.2158265,18.61789
385,2018-03-04 21:00:00,16.817352,10.825821,11.196472
386,2018-03-02 01:00:00,13.839172,7.0107856,338.0965
387,2018-03-15 20:00:00,20.320953,9.911999,6.2662354
388,2018-03-12 20:00:00,20.45279,3.7812798,191.93405
389,2018-03-02 04:00:00,13.009399,8.135098,322.9753
390,2018-03-15 01:00:00,14.810089,8.422373,344.81332
391,2018-03-02 09:00:00,11.102753,1.8094255,98.97031
392,2018-03-06 16:00:00,17.575531,6.079585,311.1185
393,2018-03-11 20:00:00,21.16101,5.154235,358.12622
394,2018-03-06 12:00:00,13.001923,1.0653722,109.301025
395,2018-03-25 02:00:00,14.187042,4.8368206,349.46448
396,2018-03-09 23:00:00,15.788818,4.5096745,16.859436
397,2018-03-06 19:00:00,19.791992,5.982197,354.4173
398,2018-03-25 06:00:00,13.770142,0.63815427,129.07175
399,2018-03-06 04:00:00,13.113098,4.455857,332.34402
400,2018-03-06 03:00:00,13.710449,5.1018143,316.4498
401,2018-03-22 05:00:00,12.982025,5.5545106,13.964294
402,2018-03-09 11:00:00,11.439758,1.5843887,78.50308
403,2018-03-21 17:00:00,16.756836,3.9203186,188.35172
404,2018-03-03 17:00:00,18.403809,7.7105284,335.75055
405,2018-03-09 02:00:00,14.880859,3.1269333,14.891174
406,2018-03-10 11:00:00,11.524597,6.848929,338.5056
407,2018-03-09 10:00:00,10.868195,0.85157216,26.330872
408,2018-03-13 18:00:00,21.390198,7.251908,356.19843
409,2018-03-26 19:00:00,15.0130005,8.981403,7.4183655
410,2018-03-13 21:00:00,18.360718,9.198727,12.120026
411,2018-03-19 06:00:00,14.055725,7.5013976,1.2879639
412,2018-03-19 22:00:00,15.776611,7.7942724,10.403473
413,2018-03-27 05:00:00,10.345551,3.0482275,25.897705
414,2018-03-07 21:00:00,17.550354,5.702118,12.158386
415,2018-03-23 06:00:00,12.654175,4.265065,349.72955
416,2018-03-04 22:00:00,15.97403,6.3924723,337.51282
417,2018-03-06 06:00:00,12.999237,1.5288068,217.21893
418,2018-03-20 23:00:00,14.929779,4.5032597,9.236633
419,2018-03-13 04:00:00,13.446899,6.991213,4.09433
420,2018-03-15 18:00:00,21.157867,9.25335,10.323364
421,2018-03-09 07:00:00,11.604889,2.1599374,152.04012
422,2018-03-24 01:00:00,14.980957,7.9011974,11.832886
423,2018-03-21 08:00:00,11.328003,2.6750839,341.8522
424,2018-03-03 07:00:00,12.017334,1.4381928,305.26373
425,2018-03-08 11:00:00,10.918884,0.175563,277.18832
426,2018-03-21 18:00:00,17.35379,4.133948,180.1026
427,2018-03-19 09:00:00,14.433502,2.015065,32.62207
428,2018-03-27 07:00:00,9.466156,1.236291,218.28188
429,2018-03-26 03:00:00,9.602844,1.7408801,229.6161
430,2018-03-25 03:00:00,14.165588,5.803612,6.5776978
431,2018-03-26 00:00:00,10.264038,0.8255664,246.25157
432,2018-03-05 03:00:00,12.971832,1.1596775,320.4278
433,2018-03-06 05:00:00,13.420654,1.3499494,104.85173
434,2018-03-03 15:00:00,18.084717,7.0900908,332.1478
435,2018-03-14 08:00:00,12.9939575,3.5905712,339.66016
436,2018-03-17 14:00:00,18.485626,2.9981453,354.56885
437,2018-03-01 01:00:00,14.608002,7.9045024,2.926361
438,2018-03-02 06:00:00,11.585663,3.2031977,204.64392
439,2018-03-10 22:00:00,17.937286,3.3862987,337.60962
440,2018-03-14 02:00:00,15.771576,6.532299,7.8239136
441,2018-03-20 19:00:00,17.559174,5.492017,331.89423
442,2018-03-05 06:00:00,10.161133,0.6706316,91.30412
443,2018-03-23 04:00:00,13.639313,8.818129,10.6631775
444,2018-03-24 10:00:00,13.291138,1.5314571,279.3163
445,2018-03-08 14:00:00,17.638824,3.9082484,355.41534
446,2018-03-08 19:00:00,19.108856,7.740525,359.6272
447,2018-03-26 06:00:00,8.353973,0.49221548,279.02344
448,2018-03-16 15:00:00,18.784485,2.9411225,338.6522
449,2018-03-20 06:00:00,11.493439,1.2831209,228.50143
